job_id,title,company_name,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,label,source,source_url,is_indian_market
india_scam_1927,Urgent Hiring - Full Stack Developer - Php/laravel Framework,Confidential Placement Partner,Delhi,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Full Stack Developer - Php/laravel Framework. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Delhi and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. PHP, MVC, Laravel, AWS, SDLC, Wordpress, LAMP, OOPS, MySQL, MVC framework",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1928,Urgent Hiring - Data Scientist - Python/Spark,Huquo Consulting,Mumbai,Recruitment,3-6 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Data Scientist - Python/Spark in Mumbai. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 3-6 LPA.,"Interview confirmation depends on a refundable document verification charge. python, excel",,0,0,0,Full-time,1 - 6 years,bachelor master phd,Data Science and Analytics,Data Scientist,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1929,Urgent Hiring - Soc Design Engineer,Confidential Placement Partner,Bengaluru,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Soc Design Engineer in Bengaluru. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Simulation, Coding, SOC, Design verification, Architectural design, Infrastructure, Database, Logic design, Vendor",,0,0,0,Full-time,1 - 4 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Embedded , EDA , VLSI , ASIC , Chip Design",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1930,Urgent Hiring - Customer Service Executive For Domestic | International Call Center,Confidential Placement Partner,"Chandigarh, Mohali, Panchkula",Voice,"2,50,000 - 3,50,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Customer Service Executive For Domestic | International Call Center across Chandigarh, Mohali, Panchkula. The company guarantees fast joining, flexible work from home, and salary up to 2,50,000 - 3,50,000 PA.. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. customer service executive, Customer Service, CSE Fresher, CSR, CSE Voice, CSE, customer service representative, Customer Service Operations",,0,0,0,Full-time,0 - 2 yrs,Any Graduate,"BPO, Call Centre, ITeS","ITES , BPO , KPO , LPO , Customer Service , Operations",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1931,Urgent Hiring - Human Resource Executive (generalist) Job at The Muthoot Group,Confidential Placement Partner,Delhi NCR (Alaknanda),HR/ Recruitment / IR,"2,00,000 - 2,75,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Human Resource Executive (generalist) Job at The Muthoot Group. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Delhi NCR (Alaknanda) and the expected package is 2,00,000 - 2,75,000 PA..","WhatsApp and Telegram communication only; no official company email required. recruitment, hr, recruiter, talent acquisition, talent management, talent development, hr generalist, salary negotiation, offer generation, induction program, training coordination, employee engagement, hr operations, documentation",,0,0,0,Full-time,2 - 4 yrs,Any Graduate,"Banking, Financial Services, Broking","HR , Recruitment , Administration , IR",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1932,Urgent Hiring - PHP Developer with Extensive JavaScript Experience(work from Anywhere),Confidential Placement Partner,"Bengaluru, Hyderabad",Programming & Design,"1,00,000 - 3,50,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for PHP Developer with Extensive JavaScript Experience(work from Anywhere) in Bengaluru, Hyderabad. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 1,00,000 - 3,50,000 PA..","Interview confirmation depends on a refundable document verification charge. rest, node.js, java, xml, design patterns, oops, linux, json, php, mysql, javascript",,0,0,0,Full-time,1 - 4 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1933,Urgent Hiring - Principal/ Vice-principal for Pune( Maharashtra),Confidential Placement Partner,Pune,Teachers,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Principal/ Vice-principal for Pune( Maharashtra) in Pune. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Policies, Procedures, Administration, Curriculum Development",,0,0,0,Full-time,2 - 6 yrs,Any Graduate,"Education, Teaching, Training","Teaching , Education , Training , Counselling",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1934,"Urgent Hiring - AGM (financial Controller) - Financial Closing (ifrs, Usgaap)",Confidential Placement Partner,Delhi NCR,Senior Management,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for AGM (financial Controller) - Financial Closing (ifrs, Usgaap) across Delhi NCR. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. finance, us gaap, ifrs, financial reporting, financial controller, financial control, controllership, regulatory reporting",,0,0,0,Full-time,9 - 14 yrs,Any Graduate,"Real Estate, Property","Accounts , Finance , Tax , Company Secretary , Audit",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1935,Urgent Hiring - Ionic Developer,Confidential Placement Partner,"Hyderabad (Uppal, Nagole, LB Nagar)",Programming & Design,"1,75,000 - 3,50,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Ionic Developer. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Hyderabad (Uppal, Nagole, LB Nagar) and the expected package is 1,75,000 - 3,50,000 PA..","WhatsApp and Telegram communication only; no official company email required. cordova, angularjs, ionic framework",,0,0,0,Full-time,2 - 4 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1936,Urgent Hiring - Executive- Media Planning,Confidential Placement Partner,Mumbai,Advertising,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Executive- Media Planning in Mumbai. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. Executive, Excel, Research, Management, Fact, Media planning, Reporting tools, Monitoring",,0,0,0,Full-time,0 - 2 yrs,Any Graduate,"Advertising, PR, MR, Event Management","Marketing , Advertising , MR , PR , Media Planning",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1937,Urgent Hiring - Business Analyst,Sourcegrids Consulting Llp,Pune,Recruitment,4-8 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Business Analyst in Pune. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 4-8 LPA. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. python, sql, excel",,0,0,0,Full-time,1 - 4 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1938,Urgent Hiring - Require Sales Executive- Delhi HQ (lab Equipments),Confidential Placement Partner,Pune,Retail Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Require Sales Executive- Delhi HQ (lab Equipments) across Pune. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.",Pay the registration fee by UPI to activate the joining workflow. Sales,,0,0,0,Full-time,2 - 7 yrs,Any Graduate,"Pharma, Biotech, Clinical Research","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1939,Urgent Hiring - Delv Senior Software Eng,Confidential Placement Partner,Bengaluru,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Delv Senior Software Eng. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Bengaluru and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Automation, Web services, devops, AWS, Python",,0,0,0,Full-time,4 - 6 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1940,Urgent Hiring - Sports Persons - Hockey (Men) (Vacancy-1),Confidential Placement Partner,Hyderabad,Recruitment,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Sports Persons - Hockey (Men) (Vacancy-1) in Hyderabad. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. Communication, Excel, and immediate joining.",,0,0,0,Full-time,Not Mentioned,Any Graduate,"Travel , Hotels , Restaurants , Airlines , Railways",Other,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1941,Urgent Hiring - Philosophy- Associate Professor,Confidential Placement Partner,Noida,University Level,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Philosophy- Associate Professor in Noida. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Counselor, Mentor, Trainer, Advisor, Teaching",,0,0,0,Full-time,4 - 6 yrs,Any Graduate,"Education, Teaching, Training","Teaching , Education , Training , Counselling",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1942,Urgent Hiring - Head Modern trade,Confidential Placement Partner,Mumbai,Senior Management,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Head Modern trade across Mumbai. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Sales Head, Account management, FMCG, Modern trade",,0,0,0,Full-time,8 - 12 yrs,Any Graduate,"Recruitment, Staffing","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1943,Urgent Hiring - Bigdata Developer/ Technical Lead / Architect,Confidential Placement Partner,"Bengaluru, Pune, Chennai",Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Bigdata Developer/ Technical Lead / Architect. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Bengaluru, Pune, Chennai and the expected package is Not Disclosed by Recruiter.","WhatsApp and Telegram communication only; no official company email required. hive, sqoop, mapreduce, hadoop, pig, big data, hbase, spark",,0,0,0,Full-time,5 - 10 yrs,Any Graduate,"IT-Software, Software Services","IT Software - DBA , Datawarehousing",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1944,Urgent Hiring - Analyst - IFC& GRC,UPL Limited,Mumbai,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Analyst - IFC& GRC in Mumbai. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 5-10 LPA.,"Interview confirmation depends on a refundable document verification charge. Communication, Excel, and immediate joining.",,0,0,0,Full-time,0 - 2 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1945,Urgent Hiring - Manager - Sales/business Development - Hospitality,Confidential Placement Partner,Pune,Corporate Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Manager - Sales/business Development - Hospitality in Pune. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Lead Generation, B2C Sales, Hospitality Sales, B2B Sales, Corporate Sales, Hotel Sales",,0,0,0,Full-time,3 - 5 yrs,Any Graduate,"IT-Software, Software Services","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1946,Urgent Hiring - SAP SD Functional,Confidential Placement Partner,Pune,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for SAP SD Functional across Pune. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. testing, tools, sap, support, deployment",,0,0,0,Full-time,7 - 12 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1947,Urgent Hiring - Business Development Manager - Academic Sales,Confidential Placement Partner,Delhi NCR,Institutional Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Business Development Manager - Academic Sales. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Delhi NCR and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Education Sales, Sales, Business Development Manager, Sales Strategy, Institutional Sales, Marketing",,0,0,0,Full-time,1 - 5 yrs,Any Graduate,"Accounting, Finance","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1948,Urgent Hiring - Data Visualization Engineer,Icresset,Hyderabad,Recruitment,"₹ 20,00,000 - 35,00,000 P.A.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Data Visualization Engineer in Hyderabad. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around ₹ 20,00,000 - 35,00,000 P.A..","Interview confirmation depends on a refundable document verification charge. python, sql, excel, powerbi, tableau",,0,0,0,Full-time,6 - 11 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1949,Urgent Hiring - Sr.Civil Engineer,Confidential Placement Partner,Hyderabad,Site Engineering,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Sr.Civil Engineer in Hyderabad. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Civil",,0,0,0,Full-time,5 - 10 yrs,Any Graduate,"Construction, Engineering, Cement, Metals","Site Engineering , Project Management",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1950,Urgent Hiring - Business Development Manager,Confidential Placement Partner,"Shimla, Jaipur, Lucknow, Delhi, Chandigarh, haryana, punjab",Retail Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Business Development Manager across Shimla, Jaipur, Lucknow, Delhi, Chandigarh, haryana, punjab. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Basic, Digital sales, Corporate business development, Event management, Relationship, Corporate, Customer retention, Management, Merchandising, Sales management",,0,0,0,Full-time,4 - 8 yrs,Any Graduate,"IT-Software, Software Services","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1951,Urgent Hiring - SW Engg Streaming Data Infrastructure - for an OTT Organization ! Mum,Confidential Placement Partner,Mumbai,Programming & Design,Best in the industry,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for SW Engg Streaming Data Infrastructure - for an OTT Organization ! Mum. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Mumbai and the expected package is Best in the industry.,"WhatsApp and Telegram communication only; no official company email required. ecommerce, music, media, startup, product manager, open source, github, bits, bits pilani, rec, search, information retrieval, Hive, AWS, Cassandra, MongoDB",,0,0,0,Full-time,1 - 5 yrs,Any Graduate,"Media, Entertainment, Internet","IT Software - eCommerce , Internet Technologies",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1952,Urgent Hiring - Lead Administrator Unix Infrastructure,Confidential Placement Partner,Bengaluru,Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Lead Administrator Unix Infrastructure in Bengaluru. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. Virtualization, Performance management, Trend analysis, Customer satisfaction, Customer management, Lead Administrator, Effort estimation, Solaris Administrator, Unix Administrator, AIX Administrator",,0,0,0,Full-time,5 - 8 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Network Administration , Security",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1953,Urgent Hiring - Walkin || Web Designer || Chennai,Confidential Placement Partner,Chennai,Programming & Design,"1,75,000 - 2,50,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Walkin || Web Designer || Chennai in Chennai. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 1,75,000 - 2,50,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. CSS, UX, Illustrator, Web Technologies, Tables, HTML, Photoshop, Web Designing",,0,0,0,Full-time,0 - 2 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1954,Urgent Hiring - Voice Process Technical,Confidential Placement Partner,"Noida, Greater Noida",Voice,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Voice Process Technical across Noida, Greater Noida. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Troubleshooting, WAN, LAN networking, Voice process, Infrastructure, Corporate, Sales, Basic",,0,0,0,Full-time,0 - 1 yrs,Any Graduate,"Consumer Electronics, Appliances, Durables","ITES , BPO , KPO , LPO , Customer Service , Operations",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1955,Urgent Hiring - Marketing Executives,Confidential Placement Partner,Pune,Marketing,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Marketing Executives. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Pune and the expected package is Not Disclosed by Recruiter.,WhatsApp and Telegram communication only; no official company email required. Marketing Executive,,0,0,0,Full-time,5 - 9 yrs,Any Graduate,"Internet, Ecommerce","Marketing , Advertising , MR , PR , Media Planning",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1956,Urgent Hiring - Senior Android Developer,Confidential Placement Partner,Hyderabad (Gachibowli),Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Senior Android Developer in Hyderabad (Gachibowli). No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. Android Studio, Java, Android SDK, SQLite, JSON, Android Development, XML, User Experience, Gradle, Android Application",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"IT-Software, Software Services",IT Software - Mobile,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1957,Urgent Hiring - India's Biggest Pharma Company Hiring for MR !!! Banglore/ Cochin,Confidential Placement Partner,"Bengaluru, Kochi",Retail Sales,"50,000 - 3,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for India's Biggest Pharma Company Hiring for MR !!! Banglore/ Cochin in Bengaluru, Kochi. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 50,000 - 3,00,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Territory Sales, Critical Care, Pulmonology, Nephrology, Neurology, Oncology, Rheumatology, Institutional Sales, Anesthesia, Gastroenterology, Gastro",,0,0,0,Full-time,1 - 6 yrs,Any Graduate,"Pharma, Biotech, Clinical Research","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1958,Urgent Hiring - Research Analyst,Nfaktor,Bengaluru,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Research Analyst across Bengaluru. The company guarantees fast joining, flexible work from home, and salary up to 5-10 LPA. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Communication, Excel, and immediate joining.",,0,0,0,Full-time,3 - 6 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1959,Urgent Hiring - PHP Developer,Confidential Placement Partner,Bengaluru,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for PHP Developer. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Bengaluru and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. bca, computer science, wordpress, oscommerce, drupal, php programming, open source technology, open source technologies, joomla, php, programming",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1960,Urgent Hiring - Content Writer,Confidential Placement Partner,Chennai,Content Development,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Content Writer in Chennai. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. Article writing, Digital marketing",,0,0,0,Full-time,1 - 2 yrs,Any Graduate,"Advertising, PR, MR, Event Management","Journalism , Editing , Content",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1961,Urgent Hiring - SEO / SMO Internship,Confidential Placement Partner,"Navi Mumbai, Mumbai, bolpur",Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for SEO / SMO Internship in Navi Mumbai, Mumbai, bolpur. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. SEO, Wordpress, SMO, Internship, Social media marketing, Off-page optimization, Research, Research Intern",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1962,Urgent Hiring - Web Developers,Confidential Placement Partner,Ahmedabad,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Web Developers across Ahmedabad. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Drupal, Web technologies, Wordpress, PHP, Joomla",,0,0,0,Full-time,1 - 4 yrs,Any Graduate,"Recruitment, Staffing","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1963,Urgent Hiring - Technical Support Associate,Confidential Placement Partner,Chandigarh,Voice,"2,50,000 - 4,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Technical Support Associate. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Chandigarh and the expected package is 2,50,000 - 4,00,000 PA..","WhatsApp and Telegram communication only; no official company email required. communication skills, international process, Technical Support",,0,0,0,Full-time,0 - 4 yrs,Any Graduate,"BPO, Call Centre, ITeS","ITES , BPO , KPO , LPO , Customer Service , Operations",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1964,Urgent Hiring - Retailership - Fuel Station,Confidential Placement Partner,"Bengaluru, Chennai, Madurai, Visakhapatnam, Vijayawada, Belgaum, Mangalore, Hubli, Pondicherry",Retail Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Retailership - Fuel Station in Bengaluru, Chennai, Madurai, Visakhapatnam, Vijayawada, Belgaum, Mangalore, Hubli, Pondicherry. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.","Interview confirmation depends on a refundable document verification charge. B2B, Sales, Modern Trade, FMCG, General Trade, Coffee, Baby Care, Corporate Sales",,0,0,0,Full-time,5 - 10 yrs,Any Graduate,"Oil and Gas, Energy, Power, Infrastructure","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1965,Urgent Hiring - Account Manager Enterprise Accounts (AMEA/TJ/ML),Confidential Placement Partner,"Gurgaon, Bengaluru, Mumbai, Pune, Chennai",Corporate Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Account Manager Enterprise Accounts (AMEA/TJ/ML) in Gurgaon, Bengaluru, Mumbai, Pune, Chennai. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Online sales, Sales process, cxo, Negotiation skills, Client retention, Key accounts, Target, Relationship, level, Tailor",,0,0,0,Full-time,1 - 6 yrs,Any Graduate,"Education, Teaching, Training","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1967,Urgent Hiring - Senior Application Developer or Application Developer,Confidential Placement Partner,Pune,Programming & Design,"10,00,000 - 12,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Senior Application Developer or Application Developer. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Pune and the expected package is 10,00,000 - 12,00,000 PA..","WhatsApp and Telegram communication only; no official company email required. vision plus, fas, its, tram",,0,0,0,Full-time,4 - 7 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
